Change_Type,Covered_Recipient_Type,Noncovered_Recipient_Entity_Name,Teaching_Hospital_CCN,Teaching_Hospital_ID,Teaching_Hospital_Name,Covered_Recipient_Profile_ID,Covered_Recipient_NPI,Covered_Recipient_First_Name,Covered_Recipient_Middle_Name,Covered_Recipient_Last_Name,Covered_Recipient_Name_Suffix,Recipient_Primary_Business_Street_Address_Line1,Recipient_Primary_Business_Street_Address_Line2,Recipient_City,Recipient_State,Recipient_Zip_Code,Recipient_Country,Recipient_Province,Recipient_Postal_Code,Covered_Recipient_Primary_Type_1,Covered_Recipient_Primary_Type_2,Covered_Recipient_Primary_Type_3,Covered_Recipient_Primary_Type_4,Covered_Recipient_Primary_Type_5,Covered_Recipient_Primary_Type_6,Covered_Recipient_Specialty_1,Covered_Recipient_Specialty_2,Covered_Recipient_Specialty_3,Covered_Recipient_Specialty_4,Covered_Recipient_Specialty_5,Covered_Recipient_Specialty_6,Covered_Recipient_License_State_code1,Covered_Recipient_License_State_code2,Covered_Recipient_License_State_code3,Covered_Recipient_License_State_code4,Covered_Recipient_License_State_code5,Principal_Investigator_1_Covered_Recipient_Type,Principal_Investigator_1_Profile_ID,Principal_Investigator_1_NPI,Principal_Investigator_1_First_Name,Principal_Investigator_1_Middle_Name,Principal_Investigator_1_Last_Name,Principal_Investigator_1_Name_Suffix,Principal_Investigator_1_Business_Street_Address_Line1,Principal_Investigator_1_Business_Street_Address_Line2,Principal_Investigator_1_City,Principal_Investigator_1_State,Principal_Investigator_1_Zip_Code,Principal_Investigator_1_Country,Principal_Investigator_1_Province,Principal_Investigator_1_Postal_Code,Principal_Investigator_1_Primary_Type_1,Principal_Investigator_1_Primary_Type_2,Principal_Investigator_1_Primary_Type_3,Principal_Investigator_1_Primary_Type_4,Principal_Investigator_1_Primary_Type_5,Principal_Investigator_1_Primary_Type_6,Principal_Investigator_1_Specialty_1,Principal_Investigator_1_Specialty_2,Principal_Investigator_1_Specialty_3,Principal_Investigator_1_Specialty_4,Principal_Investigator_1_Specialty_5,Principal_Investigator_1_Specialty_6,Principal_Investigator_1_License_State_code1,Principal_Investigator_1_License_State_code2,Principal_Investigator_1_License_State_code3,Principal_Investigator_1_License_State_code4,Principal_Investigator_1_License_State_code5,Principal_Investigator_2_Covered_Recipient_Type,Principal_Investigator_2_Profile_ID,Principal_Investigator_2_NPI,Principal_Investigator_2_First_Name,Principal_Investigator_2_Middle_Name,Principal_Investigator_2_Last_Name,Principal_Investigator_2_Name_Suffix,Principal_Investigator_2_Business_Street_Address_Line1,Principal_Investigator_2_Business_Street_Address_Line2,Principal_Investigator_2_City,Principal_Investigator_2_State,Principal_Investigator_2_Zip_Code,Principal_Investigator_2_Country,Principal_Investigator_2_Province,Principal_Investigator_2_Postal_Code,Principal_Investigator_2_Primary_Type_1,Principal_Investigator_2_Primary_Type_2,Principal_Investigator_2_Primary_Type_3,Principal_Investigator_2_Primary_Type_4,Principal_Investigator_2_Primary_Type_5,Principal_Investigator_2_Primary_Type_6,Principal_Investigator_2_Specialty_1,Principal_Investigator_2_Specialty_2,Principal_Investigator_2_Specialty_3,Principal_Investigator_2_Specialty_4,Principal_Investigator_2_Specialty_5,Principal_Investigator_2_Specialty_6,Principal_Investigator_2_License_State_code1,Principal_Investigator_2_License_State_code2,Principal_Investigator_2_License_State_code3,Principal_Investigator_2_License_State_code4,Principal_Investigator_2_License_State_code5,Principal_Investigator_3_Covered_Recipient_Type,Principal_Investigator_3_Profile_ID,Principal_Investigator_3_NPI,Principal_Investigator_3_First_Name,Principal_Investigator_3_Middle_Name,Principal_Investigator_3_Last_Name,Principal_Investigator_3_Name_Suffix,Principal_Investigator_3_Business_Street_Address_Line1,Principal_Investigator_3_Business_Street_Address_Line2,Principal_Investigator_3_City,Principal_Investigator_3_State,Principal_Investigator_3_Zip_Code,Principal_Investigator_3_Country,Principal_Investigator_3_Province,Principal_Investigator_3_Postal_Code,Principal_Investigator_3_Primary_Type_1,Principal_Investigator_3_Primary_Type_2,Principal_Investigator_3_Primary_Type_3,Principal_Investigator_3_Primary_Type_4,Principal_Investigator_3_Primary_Type_5,Principal_Investigator_3_Primary_Type_6,Principal_Investigator_3_Specialty_1,Principal_Investigator_3_Specialty_2,Principal_Investigator_3_Specialty_3,Principal_Investigator_3_Specialty_4,Principal_Investigator_3_Specialty_5,Principal_Investigator_3_Specialty_6,Principal_Investigator_3_License_State_code1,Principal_Investigator_3_License_State_code2,Principal_Investigator_3_License_State_code3,Principal_Investigator_3_License_State_code4,Principal_Investigator_3_License_State_code5,Principal_Investigator_4_Covered_Recipient_Type,Principal_Investigator_4_Profile_ID,Principal_Investigator_4_NPI,Principal_Investigator_4_First_Name,Principal_Investigator_4_Middle_Name,Principal_Investigator_4_Last_Name,Principal_Investigator_4_Name_Suffix,Principal_Investigator_4_Business_Street_Address_Line1,Principal_Investigator_4_Business_Street_Address_Line2,Principal_Investigator_4_City,Principal_Investigator_4_State,Principal_Investigator_4_Zip_Code,Principal_Investigator_4_Country,Principal_Investigator_4_Province,Principal_Investigator_4_Postal_Code,Principal_Investigator_4_Primary_Type_1,Principal_Investigator_4_Primary_Type_2,Principal_Investigator_4_Primary_Type_3,Principal_Investigator_4_Primary_Type_4,Principal_Investigator_4_Primary_Type_5,Principal_Investigator_4_Primary_Type_6,Principal_Investigator_4_Specialty_1,Principal_Investigator_4_Specialty_2,Principal_Investigator_4_Specialty_3,Principal_Investigator_4_Specialty_4,Principal_Investigator_4_Specialty_5,Principal_Investigator_4_Specialty_6,Principal_Investigator_4_License_State_code1,Principal_Investigator_4_License_State_code2,Principal_Investigator_4_License_State_code3,Principal_Investigator_4_License_State_code4,Principal_Investigator_4_License_State_code5,Principal_Investigator_5_Covered_Recipient_Type,Principal_Investigator_5_Profile_ID,Principal_Investigator_5_NPI,Principal_Investigator_5_First_Name,Principal_Investigator_5_Middle_Name,Principal_Investigator_5_Last_Name,Principal_Investigator_5_Name_Suffix,Principal_Investigator_5_Business_Street_Address_Line1,Principal_Investigator_5_Business_Street_Address_Line2,Principal_Investigator_5_City,Principal_Investigator_5_State,Principal_Investigator_5_Zip_Code,Principal_Investigator_5_Country,Principal_Investigator_5_Province,Principal_Investigator_5_Postal_Code,Principal_Investigator_5_Primary_Type_1,Principal_Investigator_5_Primary_Type_2,Principal_Investigator_5_Primary_Type_3,Principal_Investigator_5_Primary_Type_4,Principal_Investigator_5_Primary_Type_5,Principal_Investigator_5_Primary_Type_6,Principal_Investigator_5_Specialty_1,Principal_Investigator_5_Specialty_2,Principal_Investigator_5_Specialty_3,Principal_Investigator_5_Specialty_4,Principal_Investigator_5_Specialty_5,Principal_Investigator_5_Specialty_6,Principal_Investigator_5_License_State_code1,Principal_Investigator_5_License_State_code2,Principal_Investigator_5_License_State_code3,Principal_Investigator_5_License_State_code4,Principal_Investigator_5_License_State_code5,Submitting_Applicable_Manufacturer_or_Applicable_GPO_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_ID,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Name,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_State,Applicable_Manufacturer_or_Applicable_GPO_Making_Payment_Country,Related_Product_Indicator,Covered_or_Noncovered_Indicator_1,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_1,Product_Category_or_Therapeutic_Area_1,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_1,Associated_Drug_or_Biological_NDC_1,Associated_Device_or_Medical_Supply_PDI_1,Covered_or_Noncovered_Indicator_2,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_2,Product_Category_or_Therapeutic_Area_2,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_2,Associated_Drug_or_Biological_NDC_2,Associated_Device_or_Medical_Supply_PDI_2,Covered_or_Noncovered_Indicator_3,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_3,Product_Category_or_Therapeutic_Area_3,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_3,Associated_Drug_or_Biological_NDC_3,Associated_Device_or_Medical_Supply_PDI_3,Covered_or_Noncovered_Indicator_4,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_4,Product_Category_or_Therapeutic_Area_4,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_4,Associated_Drug_or_Biological_NDC_4,Associated_Device_or_Medical_Supply_PDI_4,Covered_or_Noncovered_Indicator_5,Indicate_Drug_or_Biological_or_Device_or_Medical_Supply_5,Product_Category_or_Therapeutic_Area_5,Name_of_Drug_or_Biological_or_Device_or_Medical_Supply_5,Associated_Drug_or_Biological_NDC_5,Associated_Device_or_Medical_Supply_PDI_5,Total_Amount_of_Payment_USDollars,Date_of_Payment,Form_of_Payment_or_Transfer_of_Value,Expenditure_Category1,Expenditure_Category2,Expenditure_Category3,Expenditure_Category4,Expenditure_Category5,Expenditure_Category6,Preclinical_Research_Indicator,Delay_in_Publication_Indicator,Name_of_Study,Dispute_Status_for_Publication,Record_ID,Program_Year,Payment_Publication_Date,ClinicalTrials_Gov_Identifier,Research_Information_Link,Context_of_Research
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,266.00,10/23/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105112,2024,06/30/2025,,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,266.00,10/23/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105114,2024,06/30/2025,,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,4074.97,03/06/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105970,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,3042.66,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105972,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2693.82,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105974,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2693.82,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105976,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2868.24,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105978,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,1040.06,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105980,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,3042.66,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105982,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,1978.80,03/06/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105984,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2932.84,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105986,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2989.69,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105988,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2104.67,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105990,2024,06/30/2025,NCT04224493,,
NEW,"Covered Recipient Teaching Hospital",,100271,14408,"Moffitt Cancer Center",,,,,,,"12902 Magnolia Dr",,Tampa,FL,33612,"United States",,,,,,,,,,,,,,,,,,,,"Covered Recipient Physician",723980,1659534238,SAMEH,REFAT,GABALLA,,"925 CHESTNUT ST","SUITE 320A",PHILADELPHIA,PA,19107-4216,"United States",,,"Medical Doctor",,,,,,"Allopathic & Osteopathic Physicians|Internal Medicine",,,,,,FL,NJ,PA,PA,TX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Epizyme, Inc.",100000756814,"Epizyme, Inc.",MA,"United States",Yes,Covered,Drug,Oncology,Tazverik,72607-100-00,,,,,,,,,,,,,,,,,,,,,,,,,,2169.27,03/21/2024,"Cash or cash equivalent",,,,,,,No,No,"Symphony-1: A Phase 1b/3 Double-Blind, Randomized, Active-Controlled, 3-Stage, Biomarker Adaptive Study Of Tazemetostat Or Placebo In Combination With Lenalidomide Plus Rituximab In Subjects With Relapsed/Refractory Follicular Lymphoma",No,1071105992,2024,06/30/2025,NCT04224493,,
